Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
10/19/2018,1103.71,1120.95,1097.03,1105.18,2064300,44.51247328,1245.288947,1067.239053,1097.91,1127.59,1133.08,1120.54,1130,1113.24,1117.073,1156.264,1189.248,1137.11825,1111.835426,1111.835426,1111.835426,1111.835426,1111.835426,-24.459394,-20.29558958,29.21899948,33.73115115,1333.333333,-5.364650677,37.71170667,-80.29334589,19.70665411,0.020977391,15007461,-138184242,10/19/2018,19,4,292,42,0,0,0,0,0,0,0,2018,10,170.46,170.61,174.66,171.74,172.137,176.918,178.5068,2767.78,2768.78,2767.13,25444.34,25379.45,25339.99,1111.37
10/22/2018,1112.51,1121.69,1100,1111.37,1355800,45.23978169,1243.334063,1062.374937,1105.18,1097.91,1127.59,1102.44,1103.71,1115.026,1112.618,1152.8545,1186.4252,1137.12365,1111.680284,1111.680284,1111.680284,1111.680284,1111.680284,-23.99227465,-21.0349266,28.68121381,34.17475057,1333.333333,-3.854072946,39.5959711,-74.34377034,25.65622966,0.019674259,8392402,-92452002,10/22/2018,22,0,295,43,0,0,0,0,0,0,0,2018,10,171.33,170.46,170.61,169.66,171.63,176.4265,178.3828,2755.88,2767.78,2750.79,25317.41,25444.34,25250.55,1114.91
10/23/2018,1091.29,1118,1079.01,1114.91,1884300,44.91518316,1238.735866,1059.075134,1111.37,1105.18,1097.91,1133.08,1112.51,1111.392,1109.592,1148.9055,1183.7506,1137.12715,1112.756856,1112.756856,1112.756856,1112.756856,1112.756856,-23.07048854,-21.44203898,29.41755568,35.11804948,1333.333333,-2.642402438,40.70076633,-69.98692408,30.01307592,0.013711283,6670422,-148822014,10/23/2018,23,1,296,43,0,0,0,0,0,0,0,2018,10,170.7,171.33,170.46,174.59,171.003,175.891,178.2502,2740.69,2755.88,2809.92,25191.43,25317.41,25798.42,1057.12
10/24/2018,1115,1116.62,1055.06,1057.12,2464300,48.00116274,1238.060825,1046.056175,1114.91,1111.37,1105.18,1127.59,1091.29,1097.298,1106.088,1142.0585,1179.7302,1136.8488,1094.211237,1094.211237,1094.211237,1094.211237,1094.211237,-26.69540839,-22.49271287,31.71344456,36.49047623,1333.333333,-3.208321125,30.79772417,-98.37718607,1.622813928,0.025872183,-142411897,-337461242,10/24/2018,24,2,297,43,0,0,0,0,0,0,0,2018,10,162.89,170.7,171.33,174.66,170.373,174.9585,177.9392,2656.1,2740.69,2809.21,24583.42,25191.43,25706.68,1103.59
10/25/2018,1080.3,1117.82,1075.55,1103.59,3647800,46.14351172,1229.157023,1044.582977,1057.12,1114.91,1111.37,1097.91,1115,1098.434,1107.373,1136.87,1177.1576,1136.81605,1097.337492,1097.337492,1097.337492,1097.337492,1097.337492,-25.52421559,-23.09901341,33.7839128,37.68685115,1333.333333,1.178099272,42.8412449,-59.82615894,40.17384106,0.034253294,169513266,-378532206,10/25/2018,25,3,298,43,0,0,0,0,0,0,0,2018,10,168.52,162.89,170.7,170.61,170.516,174.2305,177.7844,2705.57,2656.1,2768.78,24984.55,24583.42,25379.45,1083.75
10/26/2018,1048.33,1117,1042.23,1083.75,5321900,44.47768551,1219.658871,1041.748129,1103.59,1057.12,1114.91,1105.18,1080.3,1094.148,1103.694,1130.7035,1174.3514,1136.67455,1092.808328,1092.808328,1092.808328,1092.808328,1092.808328,-25.8984182,-23.65889437,36.71149046,39.38117546,1333.333333,-3.283238439,39.6671645,-65.20281596,34.79718404,0.035091315,-105586496,-656349927,10/26/2018,26,4,299,43,0,0,0,0,0,0,0,2018,10,164.19,168.52,162.89,170.46,169.761,173.288,177.5314,2658.69,2705.57,2767.78,24688.31,24984.55,25444.34,1034.73
10/29/2018,1096.54,1108.83,1007.2,1034.73,4064500,45.4397532,1212.893006,1031.133994,1083.75,1103.59,1057.12,1111.37,1048.33,1078.82,1096.923,1122.0135,1170.729,1136.19495,1073.448885,1073.448885,1073.448885,1073.448885,1073.448885,-29.80688556,-24.88849261,41.34852686,41.40961835,1333.333333,-6.141830848,33.13497455,-80.30758226,19.69241774,0.038975464,-199241790,-706410100,10/29/2018,29,0,302,44,0,0,0,0,0,0,0,2018,10,160.81,164.19,168.52,171.33,168.876,172.158,177.21,2641.25,2658.69,2755.88,24442.92,24688.31,25317.41,1049.51
10/30/2018,1020.01,1050.9,1013.97,1049.51,2988400,43.47125936,1201.049519,1027.164481,1034.73,1083.75,1103.59,1114.91,1096.54,1065.74,1088.566,1114.107,1167.2802,1135.789,1065.469257,1065.469257,1065.469257,1065.469257,1065.469257,-31.35036415,-26.18086692,41.0329178,43.29317246,1333.333333,-7.375472164,36.52880494,-69.73533619,30.26466381,0.040456862,44168552,-472555692,10/30/2018,30,1,303,44,0,0,0,0,0,0,0,2018,10,163.46,160.81,164.19,170.7,167.763,171.181,176.9448,2682.63,2641.25,2740.69,24874.64,24442.92,25191.43,1090.58
10/31/2018,1068.2,1108,1068.2,1090.58,3545800,37.15974838,1182.378997,1033.740003,1049.51,1034.73,1083.75,1057.12,1020.01,1072.432,1084.865,1108.0595,1164.7436,1135.5464,1073.839505,1073.839505,1073.839505,1073.839505,1073.839505,-28.92613382,-26.7299203,42.27985224,42.191369,1333.333333,-3.282221375,44.89816302,-40.35765379,59.64234621,0.038090151,145626006,-428864510,10/31/2018,31,2,304,44,1,0,0,0,0,0,0,2018,10,167.3,163.46,160.81,162.89,167.027,170.3865,176.7434,2711.74,2682.63,2656.1,25115.76,24874.64,24583.42,1085.98
11/1/2018,1091.4,1099.9,1077.82,1085.98,2006600,33.67513287,1170.855266,1036.154734,1090.58,1049.51,1034.73,1103.59,1068.2,1068.91,1083.672,1103.505,1162.0282,1135.29645,1077.886336,1077.886336,1077.886336,1077.886336,1077.886336,-27.06411708,-26.79675965,40.83700565,41.16826579,1333.333333,-1.086610014,44.19523838,-43.64806867,56.35193133,0.031949304,-9230360,-182781194,11/1/2018,1,3,305,44,0,1,0,0,0,0,0,2018,11,169.51,167.3,163.46,168.52,166.917,169.878,176.5724,2740.37,2711.74,2705.57,25380.74,25115.76,24984.55,1071.49
11/2/2018,1089,1098,1067.66,1071.49,2171900,30.7532298,1160.19446,1037.18154,1085.98,1090.58,1049.51,1083.75,1091.4,1066.458,1080.303,1098.688,1159.0348,1134.9364,1075.754224,1075.754224,1075.754224,1075.754224,1075.754224,-26.4527465,-26.72795702,40.08721953,40.45932844,1333.333333,-3.048372211,41.96640697,-54.01287554,45.98712446,0.031462455,-31470831,-209240846,11/2/2018,2,4,306,44,0,0,0,0,0,0,0,2018,11,166.87,169.51,167.3,164.19,166.558,169.3475,176.3538,2723.06,2740.37,2658.69,25270.83,25380.74,24688.31,1055.73
11/5/2018,1072.53,1073.35,1034,1055.73,2267900,29.05298957,1151.784479,1035.572521,1071.49,1085.98,1090.58,1034.73,1089,1070.658,1074.739,1093.6785,1155.4144,1134.39425,1069.079483,1069.079483,1069.079483,1069.079483,1069.079483,-26.92950464,-26.76826654,40.03456099,40.50364128,1333.333333,-5.006433501,39.62567889,-65.28612303,34.71387697,0.022683177,-35742104,-227220901,11/5/2018,5,0,309,45,0,0,0,0,0,0,0,2018,11,166.46,166.87,169.51,160.81,166.071,168.8505,176.094,2738.31,2723.06,2641.25,25461.7,25270.83,24442.92,1069.57
11/6/2018,1055.02,1079.82,1053.61,1069.57,1433000,26.83431136,1143.567123,1036.229877,1055.73,1071.49,1085.98,1049.51,1072.53,1074.67,1070.205,1089.8985,1151.6804,1133.86125,1069.242989,1069.242989,1069.242989,1069.242989,1069.242989,-25.89209856,-26.59303295,39.04709235,40.25494497,1333.333333,-4.066695966,42.65078898,-50.16380344,49.83619656,0.022558765,19832720,-108334800,11/6/2018,6,1,310,45,0,0,0,0,0,0,0,2018,11,167.72,166.46,166.87,163.46,165.773,168.388,175.8228,2755.45,2738.31,2682.63,25635.01,25461.7,24874.64,1108.24
11/7/2018,1083.49,1109.93,1080.59,1108.24,2169400,27.14473195,1144.991964,1036.413036,1069.57,1055.73,1071.49,1090.58,1055.02,1078.202,1075.317,1090.7025,1148.928,1133.546,1082.241992,1082.241992,1082.241992,1082.241992,1082.241992,-21.69946305,-25.61431897,39.14087147,38.79091548,1333.333333,4.835780233,50.1644402,-11.7477509,88.2522491,0.0214092,83890698,34883952,11/7/2018,7,2,311,45,0,0,0,0,0,0,0,2018,11,172.98,167.72,166.46,167.3,166.782,168.5775,175.6514,2813.89,2755.45,2711.74,26180.3,25635.01,25115.76,1094.63
11/8/2018,1107.3,1108.22,1084.36,1094.63,1684700,27.15894756,1145.214895,1036.579105,1108.24,1069.57,1055.73,1085.98,1083.49,1079.932,1074.421,1090.897,1145.5276,1133.10845,1086.371328,1086.371328,1086.371328,1086.371328,1086.371328,-19.25304534,-24.34206424,38.05080922,37.43145952,1333.333333,-0.811895722,47.79120802,-23.63525199,76.36474801,0.02240675,-22928767,6553483,11/8/2018,8,3,312,45,0,0,0,0,0,0,0,2018,11,171.87,172.98,167.72,169.51,167.117,168.8165,175.416,2806.83,2813.89,2740.37,26191.22,26180.3,25380.74,1077.02
11/9/2018,1084.02,1088.35,1064.26,1077.02,1743000,26.39151018,1141.50402,1035.93798,1094.63,1108.24,1069.57,1071.49,1107.3,1081.038,1073.748,1088.721,1141.9792,1132.55575,1083.254219,1083.254219,1083.254219,1083.254219,1083.254219,-18.52171471,-23.17799434,37.50217999,36.6784852,1333.333333,-0.620991926,44.83555964,-36.98555957,63.01444043,0.022898316,-30694230,-75855360,11/9/2018,9,4,313,45,0,0,0,0,0,0,0,2018,11,168.98,171.87,172.98,166.87,167.596,168.6785,175.1292,2781.01,2806.83,2723.06,25989.3,26191.22,25270.83,1049.36
11/12/2018,1073.13,1074.1,1040.35,1049.36,1700100,27.58138905,1141.229778,1030.904222,1077.02,1094.63,1108.24,1055.73,1084.02,1079.764,1075.211,1086.067,1138.3304,1131.87015,1071.956146,1071.956146,1071.956146,1071.956146,1071.956146,-19.94415692,-22.53122685,37.44273856,36.51307185,1333.333333,1.413895412,40.5894126,-61.88754294,38.11245706,0.02521721,-47024766,-90241308,11/12/2018,12,0,316,46,0,0,0,0,0,0,0,2018,11,163.87,168.98,171.87,166.46,167.902,168.389,174.7356,2726.22,2781.01,2738.31,25387.18,25989.3,25461.7,1047.97
11/13/2018,1054.81,1066.67,1040.4,1047.97,1287500,26.49021771,1134.791935,1028.831065,1049.36,1077.02,1094.63,1069.57,1073.13,1075.444,1075.057,1081.8115,1135.0636,1131.22315,1063.960764,1063.960764,1063.960764,1063.960764,1063.960764,-20.9422053,-22.21342254,36.64468581,36.35947374,1333.333333,-0.146735143,40.38244026,-63.14409691,36.85590309,0.02400118,-1789625,-109579125,11/13/2018,13,1,317,46,0,0,0,0,0,0,0,2018,11,164,163.87,168.98,167.72,167.956,167.8595,174.3602,2722.18,2726.22,2755.45,25286.49,25387.18,25635.01,1054.58
11/14/2018,1060,1065.79,1041.11,1054.58,1733300,24.82810545,1127.817211,1028.504789,1047.97,1049.36,1077.02,1108.24,1054.81,1064.712,1071.457,1078.161,1132.1732,1130.58495,1060.833843,1060.833843,1060.833843,1060.833843,1060.833843,-20.95820098,-21.96237823,35.79006539,36.21684693,1333.333333,-3.3009958,41.89966364,-56.84881603,43.15118397,0.012541989,11457113,-126548233,11/14/2018,14,2,318,46,0,0,0,0,0,0,0,2018,11,162.75,164,163.87,172.98,167.501,167.264,174.007,2701.58,2722.18,2813.89,25080.5,25286.49,26180.3,1071.05
11/15/2018,1051.46,1078.87,1041.29,1071.05,2079200,24.42683158,1125.671663,1027.964337,1054.58,1047.97,1049.36,1094.63,1060,1059.996,1069.964,1076.818,1129.9144,1130.03225,1064.239228,1064.239228,1064.239228,1064.239228,1064.239228,-19.41804715,-21.45351201,35.91791787,35.45790215,1333.333333,-1.374795116,45.61366409,-37.84678283,62.15321717,0.016689788,34244424,-55847312,11/15/2018,15,3,319,46,0,0,0,0,0,0,0,2018,11,165.6,162.75,164,171.87,167.11,167.0135,173.7432,2730.2,2701.58,2806.83,25289.27,25080.5,26191.22,1068.27
11/16/2018,1065.23,1072.44,1054.9,1068.27,1768300,23.54981258,1122.072125,1027.872875,1071.05,1054.58,1047.97,1077.02,1051.46,1058.246,1069.642,1074.9725,1127.728,1129.7776,1065.582819,1065.582819,1065.582819,1065.582819,1065.582819,-18.21185202,-20.80518002,34.60520945,34.75316771,1333.333333,-0.300516104,45.0897298,-43.41392247,56.58607753,0.015329389,-4915874,-65267953,11/16/2018,16,4,320,46,0,0,0,0,0,0,0,2018,11,165.02,165.6,162.75,168.98,166.925,166.7415,173.4814,2736.27,2730.2,2781.01,25413.22,25289.27,25989.3,1027.42
11/19/2018,1063.39,1068,1022.87,1027.42,2284200,24.19369415,1119.162388,1022.387612,1068.27,1071.05,1054.58,1049.36,1065.23,1053.858,1066.811,1070.775,1124.7752,1129.60275,1052.861879,1052.861879,1052.861879,1052.861879,1052.861879,-20.31797433,-20.70773888,35.37626592,34.93000749,1333.333333,-2.681556837,38.15451733,-94.77371927,5.226280726,0.020448401,-93309570,-191758590,11/19/2018,19,0,323,47,0,0,0,0,0,0,0,2018,11,159.66,165.02,165.6,163.87,166.245,166.158,173.1004,2690.73,2736.27,2726.22,25017.44,25413.22,25387.18,1030.45
11/20/2018,1007.29,1037.35,1002.21,1030.45,2722900,23.44410454,1113.440209,1019.663791,1027.42,1068.27,1071.05,1047.97,1063.39,1050.354,1062.899,1066.552,1121.5844,1129.33285,1045.391253,1045.391253,1045.391253,1045.391253,1045.391253,-21.49481689,-20.86515448,35.35938978,35.53358517,1333.333333,-3.657544621,38.90514066,-73.78388414,26.21611586,0.020678668,8250387,-229976134,11/20/2018,20,1,324,47,0,0,0,0,0,0,0,2018,11,156.8,159.66,165.02,164,165.153,165.463,172.6348,2641.89,2690.73,2722.18,24465.64,25017.44,25286.49,1043.43
11/21/2018,1045.31,1054.71,1039.46,1043.43,1484900,23.92882887,1113.725158,1018.009842,1030.45,1027.42,1068.27,1054.58,1007.29,1048.124,1056.418,1065.8675,1119.021,1129.27295,1044.737502,1044.737502,1044.737502,1044.737502,1044.737502,-21.13644777,-20.91941314,34.56657622,35.25986057,1333.333333,-5.848011261,42.14461547,-61.73412551,38.26587449,0.02157288,19274002,-20328281,11/21/2018,21,2,325,47,0,0,0,0,0,0,0,2018,11,157.99,156.8,159.66,162.75,163.654,165.218,172.2036,2649.93,2641.89,2701.58,24464.69,24465.64,25080.5,1030.1
11/23/2018,1033.5,1043,1028.52,1030.1,708900,23.46943838,1109.131877,1015.254123,1043.43,1030.45,1027.42,1071.05,1045.31,1039.934,1049.965,1062.193,1115.9802,1129.3849,1039.858335,1039.858335,1039.858335,1039.858335,1039.858335,-21.67816486,-21.07116348,33.16253506,35.26123582,1333.333333,-5.895142651,39.81006654,-74.10880059,25.89119941,0.019427936,-9449637,-52097061,11/23/2018,23,4,327,47,0,0,0,0,0,0,0,2018,11,156.85,157.99,156.8,165.6,162.152,164.6345,171.7112,2632.56,2649.93,2730.2,24285.95,24464.69,25289.27,1055.94
11/26/2018,1044,1057,1039.77,1055.94,1577900,22.94295233,1106.688405,1014.916595,1030.1,1043.43,1030.45,1068.27,1033.5,1037.468,1047.857,1060.8025,1113.5394,1129.43325,1045.21889,1045.21889,1045.21889,1045.21889,1045.21889,-19.79423192,-20.81577717,32.71521113,34.61191145,1333.333333,-1.957252419,46.04896232,-50.12068325,49.87931675,0.024497514,40772936,-43881399,11/26/2018,26,0,330,48,0,0,0,0,0,0,0,2018,11,160.48,156.85,157.99,165.02,161.302,164.449,171.302,2673.45,2632.56,2736.27,24640.24,24285.95,25413.22,1052.28
11/27/2018,1051.34,1066.76,1045.5,1052.28,1652400,22.21741825,1106.114836,1017.245164,1055.94,1030.1,1043.43,1027.42,1044,1042.44,1048.149,1061.68,1111.3884,1129.42185,1047.572593,1047.572593,1047.572593,1047.572593,1047.572593,-18.38460661,-20.32954306,31.89698176,33.57532415,1333.333333,0.278264847,45.33221827,-53.51838099,46.48161901,0.014602004,-6047784,28999620,11/27/2018,27,1,331,48,0,0,0,0,0,0,0,2018,11,161.02,160.48,156.85,159.66,161.017,164.4595,170.9558,2682.17,2673.45,2690.73,24748.73,24640.24,25017.44,1091.79
11/28/2018,1057.46,1092.86,1042.95,1091.79,2302100,22.99631902,1109.786638,1017.801362,1052.28,1055.94,1030.1,1030.45,1051.34,1054.708,1052.531,1063.794,1109.882,1129.6101,1062.311729,1062.311729,1062.311729,1062.311729,1062.311729,-13.91889326,-19.0474131,33.18362592,31.56870643,1333.333333,4.181417407,53.7085793,-15.49853787,84.50146213,0.020475762,90955971,97332788,11/28/2018,28,2,332,48,0,0,0,0,0,0,0,2018,11,166.2,161.02,160.48,156.8,161.237,164.5965,170.6836,2743.79,2682.17,2641.89,25366.43,24748.73,24465.64,1094.58
11/29/2018,1083.53,1100.15,1082,1094.58,1550200,23.25745051,1110.508901,1017.479099,1091.79,1052.28,1055.94,1043.43,1057.46,1064.938,1056.531,1063.994,1108.2882,1129.7195,1073.067819,1073.067819,1073.067819,1073.067819,1073.067819,-10.03893102,-17.24571668,32.1097955,29.43932977,1333.333333,3.792979196,54.24176083,-5.687155401,94.3128446,0.020866474,4325058,6200800,11/29/2018,29,3,333,48,0,0,0,0,0,0,0,2018,11,165.66,166.2,161.02,157.99,161.528,164.5145,170.4034,2737.8,2743.79,2649.93,25338.84,25366.43,24464.69,1109.65
11/30/2018,1095.63,1109.65,1083.18,1109.65,2983400,24.97403259,1115.125565,1015.229435,1094.58,1091.79,1052.28,1030.1,1083.53,1080.848,1060.391,1065.1775,1106.6498,1129.81095,1085.261879,1085.261879,1085.261879,1085.261879,1085.261879,-5.682505554,-14.93307446,31.70695297,27.55421856,1333.333333,3.603940059,57.11501212,0,100,0.016638883,44959838,70617078,11/30/2018,30,4,334,48,1,0,0,0,0,0,0,2018,11,166.86,165.66,166.2,156.85,161.654,164.382,170.1074,2760.17,2737.8,2632.56,25538.46,25338.84,24285.95,1116.36
12/3/2018,1132.16,1135,1111.73,1116.36,2876600,27.46239398,1122.345788,1012.496212,1109.65,1094.58,1091.79,1055.94,1095.63,1092.932,1065.2,1067.421,1105.5346,1129.91525,1095.62792,1095.62792,1095.62792,1095.62792,1095.62792,-1.669323144,-12.28032419,31.2528849,26.63122468,1333.333333,4.501670926,58.3685005,-14.0372016,85.9627984,0.015945977,19301986,129073042,12/3/2018,3,0,337,49,0,0,0,0,0,0,0,2018,12,169.78,166.86,165.66,160.48,162.13,164.5275,169.8898,2790.37,2760.17,2673.45,25826.43,25538.46,24640.24,1062.47
12/4/2018,1112.99,1114.24,1060.78,1062.47,2281500,27.35251371,1122.463027,1013.052973,1116.36,1109.65,1094.58,1052.28,1132.16,1094.97,1068.705,1067.758,1103.1928,1129.70965,1084.57528,1084.57528,1084.57528,1084.57528,1084.57528,-2.804985664,-10.38525649,32.99053597,25.36632559,1333.333333,3.411457826,46.59025819,-54.62007681,45.37992319,0.031406966,-122950035,15377310,12/4/2018,4,1,338,49,0,0,0,0,0,0,0,2018,12,163.26,169.78,166.86,161.02,162.49,164.3675,169.5318,2700.06,2790.37,2682.17,25027.07,25826.43,24748.73,1078.08
12/6/2018,1045,1079.42,1042.48,1078.08,2371800,27.44820908,1123.079918,1013.287082,1062.47,1116.36,1109.65,1091.79,1112.99,1092.228,1073.468,1068.1835,1100.8766,1129.5313,1082.410187,1082.410187,1082.410187,1082.410187,1082.410187,-2.417541933,-8.791713577,33.27264055,24.67077451,1333.333333,4.622252414,49.75319012,-42.86467354,57.13532646,0.026237629,37023798,20184018,12/6/2018,6,3,340,49,0,0,0,0,0,0,0,2018,12,164.42,163.26,169.78,166.2,163.252,164.2025,169.192,2695.95,2700.06,2743.79,24947.67,25027.07,25366.43,1046.58
12/7/2018,1072.23,1085.03,1039.37,1046.58,2134100,26.14410439,1117.388709,1012.812291,1078.08,1062.47,1116.36,1094.58,1045,1082.628,1073.783,1065.1005,1097.927,1129.2147,1070.466791,1070.466791,1070.466791,1070.466791,1070.466791,-4.59925933,-7.953222728,34.15745194,23.82890633,1333.333333,0.301888962,44.08027835,-66.58633933,33.41366067,0.028532655,-67224150,-131588606,12/7/2018,7,4,341,49,0,0,0,0,0,0,0,2018,12,158.99,164.42,163.26,165.66,163.352,163.503,168.741,2633.08,2695.95,2737.8,24388.95,24947.67,25338.84,1053.18
12/10/2018,1042.94,1059.6,1033,1053.18,1682600,25.30963153,1113.647263,1012.408737,1046.58,1078.08,1062.47,1109.65,1072.23,1071.334,1076.091,1063.028,1094.8434,1128.84015,1064.704527,1064.704527,1064.704527,1064.704527,1064.704527,-5.729673138,-7.50851281,33.61763394,23.22264934,1333.333333,2.240559169,45.48288542,-61.61608555,38.38391445,0.027236175,11105160,-69743770,12/10/2018,10,0,344,50,0,0,0,0,0,0,0,2018,12,160.65,158.99,164.42,166.86,163.732,162.942,168.2924,2637.72,2633.08,2760.17,24423.26,24388.95,25538.46,1061.65
12/11/2018,1066.94,1070.4,1050.1,1061.65,1692600,25.09485426,1112.449209,1012.069791,1053.18,1046.58,1078.08,1116.36,1042.94,1060.392,1076.662,1062.2595,1091.9348,1128.4299,1063.686352,1063.686352,1063.686352,1063.686352,1063.686352,-5.874360047,-7.181682257,32.66637437,22.25625928,1333.333333,0.540750421,47.30942106,-55.23759319,44.76240681,0.027544587,14336322,-26015262,12/11/2018,11,1,345,50,0,0,0,0,0,0,0,2018,12,161.19,160.65,158.99,169.78,163.803,162.5525,167.8554,2636.78,2637.72,2790.37,24370.24,24423.26,25826.43,1073.73
12/12/2018,1077.08,1091.73,1071.97,1073.73,1448000,25.02710417,1113.532208,1013.423792,1061.65,1053.18,1046.58,1062.47,1066.94,1062.644,1078.807,1063.478,1089.2388,1128.211,1067.034234,1067.034234,1067.034234,1067.034234,1067.034234,-4.957127738,-6.736771353,32.48163335,20.71323899,1333.333333,2.038430836,49.88814006,-57.54132231,42.45867769,0.017877462,17491840,35287760,12/12/2018,12,2,346,50,0,0,0,0,0,0,0,2018,12,162.6,161.19,160.65,163.26,163.961,162.489,167.4392,2651.07,2636.78,2700.06,24527.27,24370.24,25027.07,1073.54
12/13/2018,1075.67,1088.42,1064.99,1073.54,1249300,24.84564714,1114.447794,1015.065206,1073.73,1061.65,1053.18,1078.08,1077.08,1061.736,1076.982,1064.7565,1086.5568,1128.0591,1069.202823,1069.202823,1069.202823,1069.202823,1069.202823,-4.197163647,-6.228849812,31.83508811,19.41831793,1333.333333,-1.671566876,49.8468182,-57.71975958,42.28024042,0.016469557,-237367,31944601,12/13/2018,13,3,347,50,0,0,0,0,0,0,0,2018,12,162.65,162.6,161.19,164.42,163.606,162.4215,167.0322,2650.54,2651.07,2695.95,24597.38,24527.27,24947.67,1051.71
12/14/2018,1060.02,1071.72,1049.37,1051.71,1817900,24.91570591,1114.444412,1014.781588,1073.54,1073.73,1061.65,1046.58,1075.67,1062.762,1072.695,1064.613,1083.3604,1127.9606,1063.371882,1063.371882,1063.371882,1063.371882,1063.371882,-5.295343762,-6.042148602,31.28758182,18.71658049,1333.333333,-3.916570739,45.21308053,-81.65686275,18.34313725,0.012668907,-39684757,-5217373,12/14/2018,14,4,348,50,0,0,0,0,0,0,0,2018,12,158.69,162.65,162.6,158.99,162.909,162.2185,166.5422,2599.95,2650.54,2633.08,24100.51,24597.38,24388.95,1025.65
12/17/2018,1047.01,1062.38,1016.63,1025.65,2496600,26.32657055,1114.996141,1009.689859,1051.71,1073.54,1073.73,1053.18,1060.02,1057.256,1064.295,1062.343,1080.332,1127.66815,1050.797921,1050.797921,1050.797921,1050.797921,1050.797921,-8.174255889,-6.46857006,32.32061169,18.96727473,1333.333333,-7.56995449,40.38653949,-92.37982597,7.620174031,0.016491018,-65061396,-113345640,12/17/2018,17,0,351,51,0,0,0,0,0,0,0,2018,12,155.1,158.69,162.65,160.65,161.733,161.6935,166.0506,2545.94,2599.95,2637.72,23592.98,24100.51,24423.26,1043.41
12/18/2018,1034,1059.69,1030.48,1043.41,2182000,26.61727397,1114.334548,1007.865452,1025.65,1051.71,1073.54,1061.65,1047.01,1053.608,1057,1061.1,1077.8436,1127.4114,1048.335281,1048.335281,1048.335281,1048.335281,1048.335281,-8.919907774,-6.958837602,32.44342514,19.20006224,1333.333333,-6.534630406,44.7177644,-77.37602433,22.62397567,0.018719878,38752320,-54244520,12/18/2018,18,1,352,51,0,0,0,0,0,0,0,2018,12,156.07,155.1,158.69,161.19,160.362,161.246,165.6224,2546.16,2545.94,2636.78,23675.64,23592.98,24370.24,1035.46
12/19/2018,1047.29,1075.71,1019.43,1035.46,2913200,26.13823708,1113.778474,1009.225526,1043.41,1025.65,1051.71,1073.73,1034,1045.954,1054.299,1061.502,1075.4344,1127.0842,1044.043521,1044.043521,1044.043521,1044.043521,1044.043521,-10.03664463,-7.574399008,34.14603763,18.77481232,1333.333333,-2.542189427,43.20453561,-84.0922531,15.9077469,0.016822758,-23159940,23422128,12/19/2018,19,2,353,51,0,0,0,0,0,0,0,2018,12,152.24,156.07,155.1,162.6,159.26,160.875,165.1392,2506.96,2546.16,2651.07,23323.66,23675.64,24527.27,1023.58
12/20/2018,1026,1047.44,1007.86,1023.58,2683700,26.60869748,1114.375895,1007.941105,1035.46,1043.41,1025.65,1073.54,1047.29,1035.962,1048.849,1061.1585,1073.0026,1126.6269,1037.222347,1037.222347,1037.222347,1037.222347,1037.222347,-11.74489551,-8.408498308,34.5341778,18.71488729,1333.333333,-5.055283467,40.9732317,-87.63567721,12.36432279,0.016410917,-31882356,-18437019,12/20/2018,20,3,354,51,0,0,0,0,0,0,0,2018,12,150.03,152.24,156.07,162.65,157.821,160.5365,164.6004,2467.42,2506.96,2650.54,22859.6,23323.66,24597.38,991.25
12/21/2018,1032.04,1037.67,981.19,991.25,5232800,30.68446709,1119.918434,997.1805658,1023.58,1035.46,1043.41,1051.71,1026,1023.87,1043.316,1058.5495,1070.9844,1125.93625,1021.898231,1021.898231,1021.898231,1021.898231,1021.898231,-15.52845508,-9.832489662,36.10173653,19.3527291,1333.333333,-5.286743488,35.58689573,-93.45946297,6.540537026,0.018875062,-169176424,-273047504,12/21/2018,21,4,355,51,0,0,0,0,0,0,0,2018,12,145.38,150.03,152.24,158.69,156.46,159.906,164.1242,2416.62,2467.42,2599.95,22445.37,22859.6,24100.51,984.67
12/24/2018,984.32,1012.12,977.66,984.67,1818000,34.36246891,1125.002938,987.5530622,991.25,1023.58,1035.46,1025.65,1032.04,1015.674,1036.465,1056.278,1068.863,1125.0554,1009.488821,1009.488821,1009.488821,1009.488821,1009.488821,-18.84072021,-11.63413577,35.98446963,20.03072024,1333.333333,-6.505060863,34.59022551,-94.86747694,5.132523063,0.017401275,-11962440,-82591740,12/24/2018,24,0,358,52,0,0,0,0,0,0,0,2018,12,141.78,145.38,150.03,155.1,154.573,159.1525,163.618,2351.1,2416.62,2545.94,21792.2,22445.37,23592.98,1047.85
